"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia","localidadMayusculas","codProv","factorPonderacion"
"@CanelaRadioEc V<ed>ctor Manuel He tratado se llama la m<fa>sica @Pepetoala",FALSE,0,"CanelaRadioEc","17/07/2017 15:58",FALSE,NA,"8,86979E+17","2411790656","<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","MARGARA1D",0,FALSE,FALSE,NA,NA,"CanelaRadioEc V<ed>ctor Manuel He tratado se llama la m<fa>sica Pepetoala","CanelaRadioEcV<ed>ctorManuelHetratadosellamalam<fa>sicaPepetoala",1381,154,1547,207,"Guayaquil, Ecuador",0.743961352657005,"GUAYAQUIL, ECUADOR",9,0
"@CanelaRadioEc Victor Manuel -si tu me besas",FALSE,0,"CanelaRadioEc","01/07/2017 16:06",FALSE,NA,"8,81182E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","ShirleyEnriqu16",0,FALSE,FALSE,NA,NA,"CanelaRadioEc Victor Manuel i tu me besas","CanelaRadioEcVictorManuelitumebesas",3,15,63,117,"Guayas, Ecuador",0.128205128205128,"GUAYAS, ECUADOR",9,0
"@CanelaRadioEc V<ed>ctor ManuelleManuel nacio en New York EEUU @pepetola",FALSE,0,"CanelaRadioEc","20/07/2017 14:28",FALSE,NA,"8,88043E+17","2411790656","<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","Sefa910",0,FALSE,FALSE,NA,NA,"CanelaRadioEc V<ed>ctor ManuelleManuel nacio en New York EEUU pepetola","CanelaRadioEcV<ed>ctorManuelleManuelnacioenNewYorkEEUUpepetola",36,38,4,44,NA,0.863636363636364,NA,25,0
"@CanelaRadioEc Victor Manuelle nacio en New york EEUU..",FALSE,0,"CanelaRadioEc","20/07/2017 14:27",FALSE,NA,"8,88043E+17","2411790656","<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","Sefa910",0,FALSE,FALSE,NA,NA,"CanelaRadioEc Victor Manuelle nacio en New york EEUU","CanelaRadioEcVictorManuellenacioenNewyorkEEUU",36,38,4,44,NA,0.863636363636364,NA,25,0
"@CanelaRadioEc Victor Manuelle - Si tu me besas",FALSE,0,"CanelaRadioEc","30/06/2017 16:05",FALSE,NA,"8,8082E+17","2411790656","<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","JulioCevallos",0,FALSE,FALSE,NA,NA,"CanelaRadioEc Victor Manuelle Si tu me besas","CanelaRadioEcVictorManuelleSitumebesas",13,27,1,100,"Guayaquil",0.27,"GUAYAQUIL",9,0
"@CanelaRadioEc  Victor Manuel @Pepetoala Ana Espinoza",FALSE,0,"CanelaRadioEc","30/06/2017 16:02",FALSE,NA,"8,80819E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","EspinozaFranco7",1,FALSE,FALSE,NA,NA,"CanelaRadioEc  Victor Manuel Pepetoala Ana Espinoza","CanelaRadioEcVictorManuelPepetoalaAnaEspinoza",NA,NA,NA,NA,NA,NA,NA,25,0
"@CanelaRadioEc V<ed>ctor Manuel @Pepetoala @LoroHomero mi nombre lisett Herrera",FALSE,0,"CanelaRadioEc","30/06/2017 16:26",FALSE,NA,"8,80825E+17","2411790656","<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","LISESTEFY2",0,FALSE,FALSE,NA,NA,"CanelaRadioEc V<ed>ctor Manuel Pepetoala LoroHomero mi nombre lisett Herrera","CanelaRadioEcV<ed>ctorManuelPepetoalaLoroHomerominombrelisettHerrera",216,4,121,133,"ECUADOR",0.0300751879699248,"ECUADOR",25,0
"@CanelaRadioEc Victor Manuel.. pilas gente",FALSE,0,"CanelaRadioEc","18/07/2017 4:48",FALSE,NA,"8,87172E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Mariopz69",1,FALSE,FALSE,NA,NA,"CanelaRadioEc Victor Manuel pilas gente","CanelaRadioEcVictorManuelpilasgente",170,22,95,51,"en mi lindo Guayaquil",0.431372549019608,"EN MI LINDO GUAYAQUIL",9,0
"@CanelaRadioEc Victor Manuel yo quieri por fis pepe @Pepetoala  Ana Espinoza",FALSE,0,"CanelaRadioEc","30/06/2017 16:01",FALSE,NA,"8,80819E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","EspinozaFranco7",1,FALSE,FALSE,NA,NA,"CanelaRadioEc Victor Manuel yo quieri por fis pepe Pepetoala  Ana Espinoza","CanelaRadioEcVictorManuelyoquieriporfispepePepetoalaAnaEspinoza",NA,NA,NA,NA,NA,NA,NA,25,0
"@CanelaRadioEc Vinicio aspiazu Espinosa as<ed> de willy colom",FALSE,0,"CanelaRadioEc","29/06/2017 14:52",FALSE,NA,"8,80439E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","elvini1981",1,FALSE,FALSE,NA,NA,"CanelaRadioEc Vinicio aspiazu Espinosa as<ed> de willy colom","CanelaRadioEcVinicioaspiazuEspinosaas<ed>dewillycolom",18,8,40,110,NA,0.0727272727272727,NA,25,0
"@CanelaRadioEc Vinicio aspiazu espinoza asia",FALSE,0,"CanelaRadioEc","29/06/2017 14:51",FALSE,NA,"8,80439E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","elvini1981",0,FALSE,FALSE,NA,NA,"CanelaRadioEc Vinicio aspiazu espinoza asia","CanelaRadioEcVinicioaspiazuespinozaasia",18,8,40,110,NA,0.0727272727272727,NA,25,0
"@CanelaRadioEc wili colon gitana gitana",FALSE,0,"CanelaRadioEc","18/07/2017 16:29",FALSE,NA,"8,87349E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","RossibellPesan1",0,FALSE,FALSE,NA,NA,"CanelaRadioEc wili colon gitana gitana","CanelaRadioEcwilicolongitanagitana",8,0,1,18,"Samborondon, Ecuador",0,"SAMBORONDON, ECUADOR",9,0
"@CanelaRadioEc willie colon asia juan carlos ordo<f1>ez nu<f1>ez",FALSE,0,"CanelaRadioEc","29/06/2017 14:51",FALSE,NA,"8,80439E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","juankyazul",1,FALSE,FALSE,NA,NA,"CanelaRadioEc willie colon asia juan carlos ordo<f1>ez nu<f1>ez","CanelaRadioEcwilliecolonasiajuancarlosordo<f1>eznu<f1>ez",997,144,11,744,"ecuador",0.193548387096774,"ECUADOR",25,0
"@CanelaRadioEc willie Colon Estadounidense @Pepetoala",FALSE,0,"CanelaRadioEc","30/06/2017 14:51",FALSE,NA,"8,80801E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","ZPulache",1,FALSE,FALSE,NA,NA,"CanelaRadioEc willie Colon Estadounidense Pepetoala","CanelaRadioEcwillieColonEstadounidensePepetoala",16,5,2,7,NA,0.714285714285714,NA,25,0
"@CanelaRadioEc wily Col<f3>n gitana gitana",FALSE,0,"CanelaRadioEc","18/07/2017 16:25",FALSE,NA,"8,87348E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Santiag86989788",0,FALSE,FALSE,NA,NA,"CanelaRadioEc wily Col<f3>n gitana gitana","CanelaRadioEcwilyCol<f3>ngitanagitana",2,2,0,62,"Ecuador",0.032258064516129,"ECUADOR",25,0
"@CanelaRadioEc Ya no le roben las imagenes a la foka sean originales jijiji trabajen bagos jeje",FALSE,0,"CanelaRadioEc","20/07/2017 12:09",FALSE,"8,87703E+17","8,88008E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","vz1980",0,FALSE,FALSE,NA,NA,"CanelaRadioEc Ya no le roben las imagenes a la foka sean originales jijiji trabajen bagos jeje","CanelaRadioEcYanolerobenlasimagenesalafokaseanoriginalesjijijitrabajenbagosjeje",108,158,849,93,NA,1.6989247311828,NA,25,0
"@CanelaRadioEc yo deseo una entrada al circo",FALSE,0,"CanelaRadioEc","14/07/2017 16:22",FALSE,NA,"8,85897E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","edisonmajao",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo deseo una entrada al circo","CanelaRadioEcyodeseounaentradaalcirco",3,0,1,15,NA,0,NA,25,0
"@CanelaRadioEc yo estuve full activo  24/7 <ed><U+00A0><U+00BD><ed><U+00B9><U+0081><ed><U+00A0><U+00BD><ed><U+00B9><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,"CanelaRadioEc","14/07/2017 3:13",FALSE,"8,8565E+17","8,85699E+17","2411790656","<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","ERICKDANNYY",0,FALSE,FALSE,NA,NA,"CanelaRadioEc yo estuve full activo   dUAUBDedUBUedUAUBDedUBUedUAUBDedUBUAD>","CanelaRadioEcyoestuvefullactivodUAUBDedUBUedUAUBDedUBUedUAUBDedUBUAD>",1422,114,223,59,"Ecuador",1.93220338983051,"ECUADOR",25,0
"@CanelaRadioEc Yo quer<ed>a ir <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>",FALSE,0,"CanelaRadioEc","14/07/2017 4:17",FALSE,"8,8565E+17","8,85715E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","gisse_stefania1",0,FALSE,FALSE,NA,NA,"CanelaRadioEc Yo quer<ed>a ir dUAUBDedUBUedUAUBDedUBU>","CanelaRadioEcYoquer<ed>airdUAUBDedUBUedUAUBDedUBU>",3256,239,3310,127,"Quito, Ecuador",1.88188976377953,"QUITO, ECUADOR",17,0
"@CanelaRadioEc yo quiero entradas",FALSE,0,"CanelaRadioEc","14/07/2017 16:17",FALSE,NA,"8,85896E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","RastaFlavio",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo quiero entradas","CanelaRadioEcyoquieroentradas",33753,551,9684,399,"At the beach",1.38095238095238,"AT THE BEACH",25,0
"@CanelaRadioEc yo quiero entradassss",FALSE,0,"CanelaRadioEc","14/07/2017 16:17",FALSE,NA,"8,85896E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","RastaFlavio",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo quiero entradassss","CanelaRadioEcyoquieroentradassss",33753,551,9684,399,"At the beach",1.38095238095238,"AT THE BEACH",25,0
"@CanelaRadioEc yo quiero ir al desayuno canela porfaaa",FALSE,0,"CanelaRadioEc","14/07/2017 16:57",FALSE,NA,"8,85906E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","lady_johanna21",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo quiero ir al desayuno canela porfaaa","CanelaRadioEcyoquieroiraldesayunocanelaporfaaa",56,16,1,118,"Ecuador",0.135593220338983,"ECUADOR",25,0
"@CanelaRadioEc  #yoquieroirasalsaviva",FALSE,0,"CanelaRadioEc","10/07/2017 15:54",FALSE,NA,"8,84441E+17","2411790656","<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","gabiemm_",1,FALSE,FALSE,NA,NA,"CanelaRadioEc  yoquieroirasalsaviva","CanelaRadioEcyoquieroirasalsaviva",4099,177,615,184,"Gye-Ecuador",0.96195652173913,"GYE-ECUADOR",9,0
"@CanelaRadioEc yo quiero ir <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> #DaddyEnQuito 
Porfa",FALSE,0,"CanelaRadioEc","02/07/2017 2:35",FALSE,NA,"8,81341E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","gisse_stefania1",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo quiero ir dUAUBDedUBUADedUAUBDedUBUADDaddyEnQuito 
Porfa","CanelaRadioEcyoquieroirdUAUBDedUBUADedUAUBDedUBUADDaddyEnQuitoPorfa",3256,239,3310,127,"Quito, Ecuador",1.88188976377953,"QUITO, ECUADOR",17,0
"@CanelaRadioEc yo quiero la entrada al circo gracias",FALSE,0,"CanelaRadioEc","15/07/2017 16:19",FALSE,NA,"8,86259E+17","2411790656","<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","Chiquiisabel",0,FALSE,FALSE,NA,NA,"CanelaRadioEc yo quiero la entrada al circo gracias","CanelaRadioEcyoquierolaentradaalcircogracias",51,23,26,56,"guayaquil",0.410714285714286,"GUAYAQUIL",9,0
"@canelaradioec yo quierooo :) circo",FALSE,0,"CanelaRadioEc","15/07/2017 16:15",FALSE,NA,"8,86258E+17","2411790656","<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","soniafiallosh",0,FALSE,FALSE,NA,NA,"canelaradioec yo quierooo  circo","canelaradioecyoquierooocirco",36304,1357,1773,1097,"<dc>T: -2.23961,-79.88909",1.23701002734731,"<dc>T: -2.23961,-79.88909",25,0
"@CanelaRadioEc YO QUIERO UNA ENTRADA!!!! :* :* :*",FALSE,1,"CanelaRadioEc","14/07/2017 16:18",FALSE,NA,"8,85896E+17","2411790656","<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","DeVi2791",1,FALSE,FALSE,NA,NA,"CanelaRadioEc YO QUIERO UNA ENTRADA","CanelaRadioEcYOQUIEROUNAENTRADA",566,67,8,104,"Ecuador",0.644230769230769,"ECUADOR",25,0
"@CanelaRadioEc  yo quiero una entrada para el circo <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,"CanelaRadioEc","14/07/2017 16:18",FALSE,NA,"8,85896E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Andrea_nia",1,FALSE,FALSE,NA,NA,"CanelaRadioEc  yo quiero una entrada para el circo dUAUBDedUBUA>","CanelaRadioEcyoquierounaentradaparaelcircodUAUBDedUBUA>",13303,228,96,195,"Ecuador",1.16923076923077,"ECUADOR",25,0
"@CanelaRadioEc yo quiero una entrada para el concierto Salsa viva",FALSE,0,"CanelaRadioEc","14/07/2017 21:12",FALSE,NA,"8,8597E+17","2411790656","<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","aventurerazaamc",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo quiero una entrada para el concierto Salsa viva","CanelaRadioEcyoquierounaentradaparaelconciertoSalsaviva",18814,509,4679,226,"Guayaquile<f1>a/Manaba",2.25221238938053,"GUAYAQUILE<d1>A/MANABA",9,0
"@CanelaRadioEc yo quiero una entrada para el show de #LaVecina!!!",FALSE,0,"CanelaRadioEc","14/07/2017 16:27",FALSE,NA,"8,85899E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","hada_negra8",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo quiero una entrada para el show de LaVecina!","CanelaRadioEcyoquierounaentradaparaelshowdeLaVecina!",6037,841,444,580,"Salinas-Ecuador",1.45,"SALINAS-ECUADOR",24,0
"@CanelaRadioEc  yo quiero una entradita https://t.co/olD7J6E35k",FALSE,0,"CanelaRadioEc","12/07/2017 17:01",FALSE,NA,"8,85182E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","roger_dario96",0,FALSE,FALSE,NA,NA,"CanelaRadioEc  yo quiero una entradita","CanelaRadioEcyoquierounaentradita",285,175,14,641,NA,0.273010920436817,NA,25,0
"@CanelaRadioEc yo quisiera ir al desayuno canela porfa fiel oyente nahum alvarez Viteri",FALSE,0,"CanelaRadioEc","14/07/2017 15:54",FALSE,NA,"8,8589E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","AlvarezNviteri",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo quisiera ir al desayuno canela porfa fiel oyente nahum alvarez Viteri","CanelaRadioEcyoquisierairaldesayunocanelaporfafieloyentenahumalvarezViteri",46,4,61,49,"Guayaquil, Ecuador",0.0816326530612245,"GUAYAQUIL, ECUADOR",9,0
"@CanelaRadioEc #YoSoySalsaViva por fa una entrada... buen d<ed>a!",FALSE,0,"CanelaRadioEc","19/07/2017 12:22",FALSE,NA,"8,87649E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","DoraFeli",0,FALSE,FALSE,"-799.400.265","-21.422.233","CanelaRadioEc YoSoySalsaViva por fa una entradabuen d<ed>a!","CanelaRadioEcYoSoySalsaVivaporfaunaentradabuend<ed>a!",14,7,3,35,"Guayaquil, Ecuador",0.2,"GUAYAQUIL, ECUADOR",9,0
"@CanelaRadioEc #Yo voy a,Salsa Viva Magdalena Galarza Mu<f1>oz",FALSE,0,"CanelaRadioEc","07/07/2017 16:13",FALSE,NA,"8,83358E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","0805f656fe67430",0,FALSE,FALSE,NA,NA,"CanelaRadioEc Yo voy aalsa Viva Magdalena Galarza Mu<f1>oz","CanelaRadioEcYovoyaalsaVivaMagdalenaGalarzaMu<f1>oz",22,11,14,51,NA,0.215686274509804,NA,25,0
"@CanelaRadioEc 
#yovoyasalsaviva",FALSE,0,"CanelaRadioEc","21/07/2017 19:18",FALSE,NA,"8,88478E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","kate041215",0,FALSE,FALSE,NA,NA,"CanelaRadioEc 
yovoyasalsaviva","CanelaRadioEcyovoyasalsaviva",5,3,3,54,"Guayaquil, Ecuador",0.0555555555555556,"GUAYAQUIL, ECUADOR",9,0
"@CanelaRadioEc Yo voy a #salsaviva",FALSE,1,"CanelaRadioEc","18/07/2017 11:46",FALSE,NA,"8,87277E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","ISaraste",1,FALSE,FALSE,NA,NA,"CanelaRadioEc Yo voy a salsaviva","CanelaRadioEcYovoyasalsaviva",6,4,5,66,"Guayas, Ecuador",0.0606060606060606,"GUAYAS, ECUADOR",9,0
"@CanelaRadioEc #YoVoyASalsaViva",FALSE,0,"CanelaRadioEc","21/07/2017 12:16",FALSE,NA,"8,88372E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","jenny_2vasconez",0,FALSE,FALSE,NA,NA,"CanelaRadioEc YoVoyASalsaViva","CanelaRadioEcYoVoyASalsaViva",728,7,431,71,NA,0.0985915492957746,NA,25,0
"@CanelaRadioEc yo voy a salsa viva .",FALSE,0,"CanelaRadioEc","05/07/2017 14:24",FALSE,NA,"8,82606E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","JuncoRolando",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yo voy a salsa viva .","CanelaRadioEcyovoyasalsaviva.",30,187,17,1549,"Babahoyo, Ecuador",0.120723047127179,"BABAHOYO, ECUADOR",12,0
"@CanelaRadioEc #yovoyasalsaviva <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",FALSE,0,"CanelaRadioEc","14/07/2017 17:32",FALSE,NA,"8,85915E+17","2411790656","<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","Wpinto14",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yovoyasalsaviva dUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUB>","CanelaRadioEcyovoyasalsavivadUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUB>",12048,77,130,523,"Guayaquil",0.147227533460803,"GUAYAQUIL",9,0
"@CanelaRadioEc #yovoyasalsaviva Fernandez Shyrley",FALSE,0,"CanelaRadioEc","05/07/2017 14:24",FALSE,NA,"8,82606E+17","2411790656","<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","Sefa910",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yovoyasalsaviva Fernandez Shyrley","CanelaRadioEcyovoyasalsavivaFernandezShyrley",36,38,4,44,NA,0.863636363636364,NA,25,0
"@CanelaRadioEc #Yovoyasalsaviva  Jenny Vasconez Garcia 0909018566 cd",FALSE,0,"CanelaRadioEc","21/07/2017 12:21",FALSE,NA,"8,88373E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","jenny_2vasconez",0,FALSE,FALSE,NA,NA,"CanelaRadioEc Yovoyasalsaviva  Jenny Vasconez Garcia  cd","CanelaRadioEcYovoyasalsavivaJennyVasconezGarciacd",728,7,431,71,NA,0.0985915492957746,NA,25,0
"@CanelaRadioEc #YoVoyASalsaViva  Jenny Vasconez Garcia si por fis yo quiero",FALSE,0,"CanelaRadioEc","21/07/2017 12:20",FALSE,NA,"8,88373E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","jenny_2vasconez",0,FALSE,FALSE,NA,NA,"CanelaRadioEc YoVoyASalsaViva  Jenny Vasconez Garcia si por fis yo quiero","CanelaRadioEcYoVoyASalsaVivaJennyVasconezGarciasiporfisyoquiero",728,7,431,71,NA,0.0985915492957746,NA,25,0
"@CanelaRadioEc  #yovoyasalsaviva Juan Jos<e9> Seiva Tejada",FALSE,0,"CanelaRadioEc","05/07/2017 15:08",FALSE,NA,"8,82617E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","Juanjoazul",1,FALSE,FALSE,NA,NA,"CanelaRadioEc  yovoyasalsaviva Juan Jos<e9> Seiva Tejada","CanelaRadioEcyovoyasalsavivaJuanJos<e9>SeivaTejada",1207,157,60,484,"Ecuador",0.324380165289256,"ECUADOR",25,0
"@CanelaRadioEc  #Yo voy a Salsa Viva Magdalena Galarza Mu<f1>oz",FALSE,0,"CanelaRadioEc","07/07/2017 16:13",FALSE,NA,"8,83358E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","0805f656fe67430",0,FALSE,FALSE,NA,NA,"CanelaRadioEc  Yo voy a Salsa Viva Magdalena Galarza Mu<f1>oz","CanelaRadioEcYovoyaSalsaVivaMagdalenaGalarzaMu<f1>oz",22,11,14,51,NA,0.215686274509804,NA,25,0
"@CanelaRadioEc 
#yovoyasalsaviva Mar<ed>a P<ed>a Arboleda alvear",FALSE,0,"CanelaRadioEc","05/07/2017 14:26",FALSE,NA,"8,82607E+17","2411790656","<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","ma_pilla",1,FALSE,FALSE,NA,NA,"CanelaRadioEc 
yovoyasalsaviva Mar<ed>a P<ed>a Arboleda alvear","CanelaRadioEcyovoyasalsavivaMar<ed>aP<ed>aArboledaalvear",86,44,3,227,"Ecuador - guayaquil",0.193832599118943,"ECUADOR - GUAYAQUIL",9,0
"@canelaRadioEc. #yoVoyASalsaViva porfa kiero una entrada a ese concierto, @Pepetoala @LoroHomero Mi nombre Karla Estefan<ed>a Hern<e1>ndez Chipre<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",FALSE,0,"CanelaRadioEc","07/07/2017 16:01",FALSE,NA,"8,83355E+17","2411790656","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","karlaher2910",0,FALSE,FALSE,NA,NA,"canelaRadioEcyoVoyASalsaViva porfa kiero una entrada a ese conciertoPepetoala LoroHomero Mi nombre Karla Estefan<ed>a Hern<e1>ndez ChipredUAUBDedUBUD>","canelaRadioEcyoVoyASalsaVivaporfakierounaentradaaeseconciertoPepetoalaLoroHomeroMinombreKarlaEstefan<ed>aHern<e1>ndezChipredUAUBDedUBUD>",17,20,41,46,"Guayaquil, Ecuador",0.434782608695652,"GUAYAQUIL, ECUADOR",9,0
"@CanelaRadioEc #yovoyasalsaviva yo quiero las entradas. Gracias",FALSE,0,"CanelaRadioEc","06/07/2017 2:29",FALSE,NA,"8,82789E+17","2411790656","<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","malejavelasquez",1,FALSE,FALSE,NA,NA,"CanelaRadioEc yovoyasalsaviva yo quiero las entradasGracias","CanelaRadioEcyovoyasalsavivayoquierolasentradasGracias",55,18,418,25,"Quito Ecuador",0.72,"QUITO ECUADOR",17,0
"@CanelaRadioEc, y @Pepetoala faltan 17 d<ed>as... ELIANA SANCHEZ GONZALES",FALSE,1,"CanelaRadioEc","19/07/2017 14:30",FALSE,NA,"8,87681E+17","2411790656","<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","elianitasg",0,FALSE,FALSE,NA,NA,"CanelaRadioEcy Pepetoala faltan  d<ed>asELIANA SANCHEZ GONZALES","CanelaRadioEcyPepetoalafaltand<ed>asELIANASANCHEZGONZALES",392,47,22,52,"Guayaquil,Ecuador",0.903846153846154,"GUAYAQUIL,ECUADOR",9,0
"Cantando a todo pulmon #unbrindisporti @MarquesMusica  gracias a @CanelaRadioEc",FALSE,0,NA,"05/07/2017 15:32",FALSE,NA,"8,82623E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","chivhis1975",0,FALSE,FALSE,NA,NA,"Cantando a todo pulmon unbrindisporti MarquesMusica  gracias a CanelaRadioEc","CantandoatodopulmonunbrindisportiMarquesMusicagraciasaCanelaRadioEc",8331,175,1095,411,"Pichincha, Ecuador",0.425790754257908,"PICHINCHA, ECUADOR",17,0
"Cantante @britneyspears est<e1> conmovida por muerte de un fan",FALSE,0,NA,"02/07/2017 0:16",FALSE,NA,"8,81306E+17",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Cantante britneyspears est<e1> conmovida por muerte de un fan","Cantantebritneyspearsest<e1>conmovidapormuertedeunfan",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Cantante @LuisFonsi conquista <U+0093>Despacito<U+0094> a Espa<f1>a",FALSE,1,NA,"04/07/2017 0:00",FALSE,NA,"8,82026E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Cantante LuisFonsi conquista <U+0093>Despacito<U+0094> a Espa<f1>a","CantanteLuisFonsiconquista<U+0093>Despacito<U+0094>aEspa<f1>a",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
