"text","polaridadSVM"
"<U+00A1>Ahora bailamos con #MiGente de @JBALVIN por #CalentamientoRadialWQ  #ComoMeGusta <U+261D><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",0
"<U+00A1>Ahora canta con @dvicioficial #Idiota sonando por #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Ahora canta con @MichelleCorde #AlmaDeCarton suena por #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"RT @radioalfaec: <U+00A1>AHORA EMPIEZA A VOTAR! <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7> 
<ed><U+00A0><U+00BD><ed><U+00B4><U+009C> As<ed> tu canci<f3>n favorita estar<e1> en nuestro #ALFATOP20
<U+00BF>Cu<e1>l es la mejor para ti ? <ed><U+00A0><U+00BC><ed><U+00B5><U+00B0><ed><U+00A0><U+00BD><ed><U+00B4><U+00A0><ed><U+00A0><U+00BC><ed><U+00B5><U+00B1>
A----B--<U+0085>",0
"<U+00A1>Ahora en vivo #WQNoticias con @LenssyCox y @carlosgurumendi!
Mantente informado con los hechos m<e1>s destacados del<U+0085> https://t.co/x8YpBa4S2v",0
"<U+00A1>Ahora en vivo, #WQNoticias!
Mantente al d<ed>a con la mejor informaci<f3>n nacional e internacional con @LenssyCox y<U+0085> https://t.co/BbIeERrJqL",0
"<U+00A1>Ahora en vivo #WQNoticias!
Mantente informado con el mejor noticiero de las ma<f1>anas, conducido por<U+0085> https://t.co/jcqWqgXoat",0
"<U+00A1>Ahora en vivo #WQNoticias!
Sintoniza el mejor noticiero de las ma<f1>anas con la mejor informaci<f3>n con<U+0085> https://t.co/5d2s58vQqK",0
"<U+00A1>Ahora en vivo, #WQNoticias!
Sintoniza la mejor informaci<f3>n nacional e internacional con @carlosgurumendi y<U+0085> https://t.co/5Z5tyxHIn8",0
"<U+00A1>Ahora escuchas a @christinemusic7 y @djkalibro con #FireandIce en #CalentamientoRadialWQ https://t.co/jZOZ9WiT4U",0
"<U+00A1>Ahora! #NiTuNiYo suena junto a @JLo y @GdZOficial en #CalentamientoRadialWQ La Mejor M<fa>sica del Planeta! https://t.co/jZOZ9WiT4U <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Ahora suena #FelicesLos4 con @maluma en #CalentamientoRadialWQ #ComoMeGusta https://t.co/jZOZ9WiT4U",0
"<U+00A1>Ahora suena #MiGente de @JBALVIN por #OxigenoWQ  #WQRadio",1
"<U+00A1>Ahora suena #QuedateConmigo de @jesusmiranda @GdZOficial y @WisinOficial en #CalentamientoRadialWQ #ComoMeGusta",0
"<U+00A1>Ahora suena #QuedateConmigo de @jesusmiranda @GdZOficial y @WisinOficial en #Oxigeno #WQRadio",1
"<U+00A1>Ahora suena #SiLoVez de @MusicAnaPaula en #CalentamientoRadialWQ Tocando s<f3>lo exitos! <ed><U+00A0><U+00BE><ed><U+00B4><U+0093><U+270C>",0
"RT @GoberdelGuayas: Hoy el Gobernador Jos<e9> Francisco Cevallos participa de entrevista en @WQRadio_EC abordando temas de coyuntura. https://<U+0085>",0
"Hoy en el noticiero de @WQRadio_EC nos acompa<f1><f3> la Ab. Silvia Buend<ed>a, Defensora de los Derechos Humanos. Hoy habla<U+0085> https://t.co/dypSIxLiUo",0
"Hoy en #EntrevistaDelDiaWQ nos acompa<f1><f3> la Asamble<ed>sta @CristinaReyesec por @LA6MDG. Hablamos del archivo de pedido de #JuicioPolitico",0
"Hoy en #WQNoticias, estar<e1> con nosotros la Asamble<ed>sta por @35PAIS, @SofiaEspin35 . Escucha en vivo por<U+0085> https://t.co/2iZ1hdCbR6",0
"Hoy en @WQRadio_EC #EntrevistaDelDiaWQ #SegmentoDeSaludWQ con el M<e9>dico Pediatra, Dr. Vladimir Velez, hablamos de l<U+0085> https://t.co/0mxScRhwot",0
"RT @MirellaCWorld: Hoy es viernes y @WQRadio_EC lo sabe ..suena #LaCorriente de @mirellamusic <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>",1
"Hoy  La Educaci<f3>n Prohibida  Taller montaje Microteatro Promoci<f3>n ni<f1>os estudiantes y adultos mayores US$ 12.00 las<U+0085> https://t.co/eYYoGvfxpO",0
"Hoy, ma<f1>ana y siempre con el mejor #Dance del planeta #AlfaRadio #AlfaMania https://t.co/innt8IiRWi https://t.co/9mYPOxwuqj",0
"Hoy tengo un encuentro con ustedes colegio #doloressucre ... gracias @WQRadio_EC por la invitacion . https://t.co/a7kaHVI36D",1
"<U+00A1>Si conmigo te quedas o con otro t<fa> te vas! #FelicesLos4 de @maluma en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",1
"<U+00A1>Si con otro pasas el rato!! #FelicesLos4 de @maluma en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BE><ed><U+00B4><U+0093><U+270C>",1
"@IEPS_Ec @UdeGuayaquil @IvanEspinelM @InclusionEc @MIES_Zona8 @maferdeluca @mariuxi_gq @redemprendimie1<U+0085> https://t.co/PJXBfBIFq6",0
"<U+00A1>Dime dime dime si tu quieres Andar conmigo! <ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> #SinContrato de @maluma en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"Inicia el #Mi<e9>rcoles con lo m<e1>s importante del acontecer nacional e internacional con #WQNoticias. https://t.co/Xu9x7Xf5IH",0
"Iniciamos el mejor informativo de las ma<f1>anas #WQNoticias bajo la conducci<f3>n de @carlosgurumendi y @LenssyCox.",0
"Iniciamos la semana con todo!
Sonando #Elijo en #LaNocheEnWQ #WQradio_EC <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
#VamosPorMas <U+2764>
#PromoEcuadorJyB https://t.co/8xfBX1GIXS",1
"<U+00A1>Sintoniza! #WQSport con los mejores comentaristas deportivos, un an<e1>lisis de primera nacionales e internacionales.<U+0085> https://t.co/7aBb7k0H6e",0
"<U+00A1>Disfrutas de algo Rom<e1>ntico junto a @ReikMx #UnAmordeVerdad en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Disfrutas de #AllStar junto a @martinsolveig en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><U+261D><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",0
"<U+00A1>Disfrutas de @blex_oficial con #Traicion en #CalentamientoRadialWQ S<f3>lo exitos! https://t.co/EWgEZo1zM8",0
"<U+00A1>Disfrutas de #Cuentale con @neiramusica en #CalentamientoRadialWQ https://t.co/jZOZ9WiT4U #ComoMeGusta",0
"<U+00A1>Disfrutas de #Cuentale con @neiramusica en #OxigenoWQ #WQRadio",1
"<U+00A1>Disfrutas de @DANIELPAEZMusic con #Cobarde so<f1>ando por #CalentamientoRadialWQ #ComoMeGusta <U+00A1>S<f3>lo exitos! <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Disfrutas de #DejoDeSerMia de @Nikkimackliff en #CalentamientoRadialWQ https://t.co/jZOZ9W1hGk <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Disfrutas de #DonDon de @andreinamusica en #CalentamientoRadialWQ #ComoMeGusta https://t.co/jZOZ9WiT4U <ed><U+00A0><U+00BD><ed><U+00B1><U+0082><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Disfrutas de #HastaQueSalgaElSol de @MichelleGmusica en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BC><ed><U+00BC><U+009E><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Disfrutas de la tarde escuchando a @blex_oficial con #Traicion en #CalentamientoRadialWQ Activando tus neuronas! https://t.co/jZOZ9WiT4U",0
"<U+00A1>Disfrutas de #Mas junto a @DanniUbeda s<f3>lo Aqu<ed> en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BE><ed><U+00B4><U+0093><U+270C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",0
"<U+00A1>Disfrutas de #NextTime con @christinemusic7 en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Disfrutas de #NextTime de @christinemusic7 sonando en #CalentamientoRadialWQ La Mejor M<fa>sica del Planeta!! https://t.co/jZOZ9WiT4U",0
"<U+00A1>Disfrutas de @sophymell con #QuieroVerteSufrir ahora por #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Disfrutas de @sophymell con #QuieroVerteSufrir ahora por #WQRadio en tu programa #OxigenoWQ",1
"<U+00A1>Disfrutas de @sophymell con #QuieroVerteSufrir s<f3>lo Aqu<ed> en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BE><ed><U+00B4><U+00B8><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",0
"<U+00A1>Disfrutas de #Summer de @CalvinHarris en #CalentamientoRadialWQ #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",0
"<U+00A1>Disfrutas de #VolverteaVer de @neiramusica ahora en #OxigenoWQ #WQRadio",1
"#Japanipopec #JAPANIPOP #FherLAVOZ #MixerKeikun #WQRADIO #Elanimehechomusica #Adonis #Joshep Babidi EC  #Tokusatsugye #PowerRangersGye",1
"Jueves Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+008F> @WQRadio_EC",1
"@lacamaragye @JCDGM @WQRadio_EC antoniozam.vera@gmail.com  aqui @lacamaragye  muchas gracias",1
"@lacamaragye @JCDGM @WQRadio_EC Me gustaria participar deben publicar las fechas saludos @lacamaragye",1
"@lacamaragye @JCDGM @WQRadio_EC Y cuando se realiza?",1
"RT @radioalfaec: La canci<f3>n N<U+00B0> 1 de la semana en el #AlfaTop20 es..
@robin_schulz ft @JamesBlunt - Ok https://t.co/LHc27Dzn4r",0
"RT @radioalfaec: La canci<f3>n N<U+00B0>1 de la semana en el #AlfaTop20 es...
@ShawnMendes - There's Nothing Holdin' Me Back https://t.co/FfCDWJx2Ml",0
"La canci<f3>n que nos gustar<ed>a escuchar en #WQRadio  @WQRadio_EC es #VamoALaCalle de @carlosbaute",1
"La CCG a trav<e9>s del @CeEcuatoriano  est<e1> aportando con propuestas propositivas, sobre todo en el tema tributario <U+0085> https://t.co/M8fi753Bxx",0
"RT @lacamaragye:  La CCG tiene 150 eventos al a<f1>o, uno de esos es la Casa Abierta de Comercio Exterior  @JCDGM v<ed>a @WQRadio_EC",1
"La diversi<f3>n y tus <e9>xitos dance favoritos de #Lunes est<e1>n en #AlfaNight con @carolbrunes // https://t.co/SIMlXFQ6ZQ",0
"La Educaci<f3>n Prohibida  Taller montaje Microteatro. Promoci<f3>n especial US$ 10.00 las 4 piezas @WQRadio_EC<U+0085> https://t.co/8UWvfk0y8R",1
"<U+00A1>Al aire ! Entrevista con Santiago Borja de @cabify_ecuador promocionando sus servicios en #WQRadio #OxigenoWQ https://t.co/rptuIKq8px",1
"<U+00A1>Al Aire! en #WQSport con los mejores comentaristas deportivos. 
Escucha el mejor an<e1>lisis en vivo<U+0085> https://t.co/Rza6Y9ysvw",0
"<U+00A1>Al aire!
En #WQSport, con los mejores comentaristas deportivos.
Esc<fa>chalos en https://t.co/Kf8v0r5Wyh https://t.co/F4IUUpmJHJ",0
"<U+00A1>Al Aire la Mejor M<fa>sica s<f3>lo por #CalentamientoRadialWQ con @SoyFherWQradio #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> https://t.co/PWrpweMzwq",0
"<U+00A1>Llama en vivo! <U+00A1>No te lo puedes PERDER! @albertobarrosoficial en concierto<ed><U+00A0><U+00BD><ed><U+00B8><U+00B2><ed><U+00A0><U+00BC><ed><U+00BE><U+00BC>#samanes2017 Presenta <U+27A1> @showsnmusic <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><U+0085> https://t.co/MZqx9tSQSz",0
"<U+00A1>Llama en vivo! <U+00A1>No te lo puedes PERDER! @AmericoOficial en concierto! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2><ed><U+00A0><U+00BC><ed><U+00BE><U+00BC>#samanes2017  Presenta <U+27A1> @showsnmusic <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> WQ<U+0085> https://t.co/qscUSh2mQf",0
"<U+00A1>Llama en vivo! <U+00A1>No te lo puedes PERDER! @nacho en concierto! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2><ed><U+00A0><U+00BC><ed><U+00BE><U+00BC>#samanes2017  <U+27A1> @showsnmusic <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> WQRadio <U+00A1>C<f3>mo me gus<U+0085> https://t.co/jbZfg0CKMl",1
"<U+00A1>Llama en vivo! <U+00A1>No te lo puedes PERDER! @nacho en concierto! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2><ed><U+00A0><U+00BC><ed><U+00BE><U+00BC>#samanes2017 Presenta <U+27A1> @showsnmusic <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> WQRadio <U+00A1>C<f3>m<U+0085> https://t.co/kufZlBbM8s",1
"<U+00A1>Ll<e1>manos al 2522143 o 2522182 y Gana Boletos al Concierto de @nacholacriatura  en Parque Samanes! 102.1Fm.<U+0085> https://t.co/h7FtgGl6fn",0
"La mejor canci<f3>n de la semana en el #AlfaTop20 Conteo Final es
#Feels - @CalvinHarris @Pharrell @katyperry @BigSean https://t.co/lsdQ2wAQay",0
"La mejor canci<f3>n en el #AlfaTop20 por segunda semana consecutiva es..
@robin_schulz @JamesBlunt - Ok https://t.co/utUYZpDKQN",0
"RT @radioalfaec: La mejor canci<f3>n en el #AlfaTop20 por segunda semana consecutiva es..
@robin_schulz @JamesBlunt - Ok https://t.co/utUYZpDK<U+0085>",0
"La pediste ahora disfruta de #SiNoEstas de @JoelyBrian en #OxigenoWQ en vivo #WQRadio",1
"La pediste ahora disfr<fa>tala #Elijo  de @JoelyBrian solo en #LaNocheEnWQ https://t.co/HZdt0BrQtJ",0
"La pedistes ahora disfruta de  #SiNoEstas en la voz de @JoelyBrian en #LaNocheEnWQ en vivo https://t.co/X9Lg3BdKwK",0
"RT @RonnyAleaga: Las  pruebas  que ha usado la oposici<f3>n no son nada m<e1>s que mamotretos mal armados. Nadie responde por acciones de tercero<U+0085>",0
"Las  pruebas  que ha usado la oposici<f3>n no son nada m<e1>s que mamotretos mal armados. Nadie responde por acciones de terceros. @WQRadio_EC",1
"RT @RonnyAleaga: Las supuestas pruebas contra @JorgeGlas son solo recortes de peri<f3>dicos y revistas <U+00A1>Puro show como el  fraude  del #19F! @<U+0085>",0
"Las supuestas pruebas contra @JorgeGlas son solo recortes de peri<f3>dicos y revistas <U+00A1>Puro show como el  fraude  del #19F! @WQRadio_EC",1
"La vida se disfruta mejor cantando y bailando al ritmo de #AlfaRadio est<e1>s en #AlfaManiaExtreme 60 min solo de comp<U+0085> https://t.co/0jMWtIhVVG",0
"La vida se disfruta mejor cantando y bailando al ritmo de la #M<fa>sicaElectr<f3>nica en el #AlfaShow con @nachomendezo y<U+0085> https://t.co/Q45L9mSUIa",0
"RT @radioalfaec: La vida se disfruta mejor cantando y bailando al ritmo de la #M<fa>sicaElectr<f3>nica en el #AlfaShow con @nachomendezo y @carol<U+0085>",0
"LericaMusic: RT WQRadio_EC: <U+00A1>Subele! A#MiRumbera de LericaMusic so<f1>ando en #CalentamientoRadialWQ con SoyFherWQrad<U+0085> https://t.co/42Lxq9kbjl",0
"RT @soysolo_lara: Levemente cada vez que el viento sopla te respiro #AmorEs <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
Sonando #Levemente de @ReikMx en @WQRadio_EC 
Cc. @MundoReikEc",1
"Levemente cada vez que el viento sopla te respiro bajo el manto de la noche...suena en @WQRadio_EC @MundoReikEc @ReikMx",1
"Linda nochee @angelochoar <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>ya sintonizando #LaNocheEnWQ @WQRadio_EC desde Argentina <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>
Abrazo a la distanciaaa<U+26C4><ed><U+00A0><U+00BE><ed><U+00B4><U+0097> saludos! #PromoEcuadorJyB <ed><U+00A0><U+00BD><ed><U+00B2><U+009F>",1
"Linda noche para escuchar #dispuestoaamarte de @JoelyBrian cn @angelochoar x #lanochewq @WQRadio_EC xfis #promoecuadorjyb",1
"LindaTarde!!<ed><U+00A0><U+00BE><ed><U+00B4><U+0097> @SoyFherWQradio En
#CalentamientoRadialWQRADIO Dsd
Argentina!! EnSintonia<U+266A><U+266A> @WQRadio_EC 
AbrazoGrande!!<ed><U+00A0><U+00BD><ed><U+00B2><U+009E>
#PromoEcuadorJyB <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",1
"Linda Tarde @SoyFherWQradio un gusto escucharte s<fa>per activada !!
 #calentamientoradial 
@WQRadio_EC  
#PromoEcuadorJyB",1
"Lindo Dia @WQRadio_EC me pueden complacer con el tema #HeyDJ de @CNCOmusic y un saludo al mejor club de fans @CNCOEcuadorVIP <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",1
"Lindo dia @WQRadio_EC pueden complacerme con la cancion #HeyDJ de @CNCOmusic ft @yandeloficial y saludos para @CNCOEcuadorVIP gracias<U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+009C>",1
"Lindo dia @WQRadio_EC pueden sonar #Duele de @GemeliersMusic ft @Ventinoficial y saludos para @VentinoE gracias<U+2764>",1
"Lindo jueves @marquitovallejo como estas? Saludos dsd M<e9>xico en sintonia d @WQRadio_EC #Oxigeno 
#PromoEcuadorJyB",1
"Lindo jueves para oir #dispuestoaamarte de @JoelyBrian x #calentamientoradialwq @WQRadio_EC  cn @SoyFherWQradio y la #promoecuadorjyb",1
"Lindo lunes para escuchar #dispuestoaamarte de @JoelyBrian x @WQRadio_EC #calentamientowq  #promoecuadorjyb",1
"Lindo martes amigos de @WQRadio_EC    me podr<ed>an poner el tema de @JostinRamirezp  pensando en ti mujer",1
"Ll<e1>manos al 2522143 o 2522182 y Gana boletos para el concierto con @nacholacriatura en la #FeriaInternacionalParqueSamanes2017",0
"Ll<e1>manos al 2-522182 / 2-522143 y participa por entradas a la #FeriaInternacionalParqueSamanes2017 en #CalentamientoRadialWQ",0
"Ll<e1>manos y pide t<fa> canci<f3>n favorita Ahora! <U+260E><ed><U+00A0><U+00BD><ed><U+00B3><U+009E> 2522143-2522182 #ComoMeGusta #CalentamientoRadialWQ",0
"Llego la noche....! disfr<fa>tala con #WQRadio tu programa en vivo #LaNocheEnWq con la voz  de moda @angelochoar<U+0085> https://t.co/QXdfM8EXV4",1
"RT @Mariajosesilva0: #LocoEnamoradoSummerHit Conoces este temazo d @AbrahamMateo ? Esc<fa>chalo aqu<ed>: https://t.co/KN0sivs4Fr @WQRadio_EC",1
"#LoganY Logan @radioalfaec  bellezaaaaaaaa",0
"Lo invitamos cordialmente a sintonizar Ma<f1>ana Martes 18 de Julio, a las 07H30 en @WQRadio_EC 102.1 FM<U+0085> https://t.co/eZikxJVKLg",0
"RT @eco_guayas: Lo invitamos cordialmente a sintonizar Ma<f1>ana Martes 18 de Julio, a las 07H30 en @WQRadio_EC 102.1 FM #CegEnLosMedios https<U+0085>",1
"Lo mejor de @LorenaDeSouzaOf  se viene muy Pronto #Ecuador #Peru #mexico #Espa<f1>a #Radios #Gye @WQRadio_EC<U+0085> https://t.co/ccJpcSoGEf",0
"Lo mejor que puedes hacer a esta hora es escuchar @radioalfaec <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",1
"Lo que necesitamos es entrar a la libre competencia, pero el Estado tiene que aportar brindando seguridad jur<ed>dica-<U+0085> https://t.co/OwdQWaBKGp",0
"RT @lacamaragye: Lo que necesitamos es entrar a la libre competencia, pero el Estado tiene que aportar brindando seguridad jur<ed>dica- @JCDGM<U+0085>",0
"RT @Dani_Holguin24: Lo que no sabes es que yo quisiera ser ese por quien tu te desvelas y te desesperas yo...suena en @WQRadio_EC @MundoRei<U+0085>",1
"Lo que no sabes es que yo quisiera ser ese por quien tu te desvelas y te desesperas yo...suena en @WQRadio_EC @MundoReikEc @ReikMx <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>",1
"RT @WQRadio_EC: Los #DomingodeRelaxenWQ  los vives junto a @angelochoar  en @WQRadio_EC #ComoTeGusta https://t.co/ADNGdFeq3U",1
"Los escucho y me gustar<ed>a que pongan el tema de @JostinRamirezp  pensando en ti mujer gracias @WQRadio_EC",1
"Los invitamos  a sintonizar nuestras entrevistas sobre el proyecto #C<f3>digoNi<f1>ezYAdolescencia @WQRadio_EC<U+0085> https://t.co/tVRu5tiXac",1
"RT @CCPIDG: Los invitamos  a sintonizar nuestras entrevistas sobre el proyecto #C<f3>digoNi<f1>ezYAdolescencia @WQRadio_EC  @ecuantena #RadioCris<U+0085>",1
"RT @radioalfaec: #LunesDeDiversi<f3>n #LunesDeHt en el #AlfaShow interact<fa>a junto a nosotros con el ht #JustoAhoraTengoGanas <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BD><ed><U+00B5><U+00BA><ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> https://t.co/<U+0085>",0
"Lunes Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> @WQRadio_EC",1
"Lunes Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @WQRadio_EC",1
"@luzmilanicolald  El #CCPIDG debe escuchar a todos, priorizando a los #ni<f1>os #ni<f1>as y adolescentes  con<U+0085> https://t.co/gyb6UrKRGV",0
"@luzmilanicolald visit<f3> @WQRadio_EC invitando a la ciudadan<ed>a a la Feria #GyeCiudadDeDerechos el 27/Julio en el<U+0085> https://t.co/kV38THwwqo",1
"<U+00A1>El viernes se enciende con #CalentamientoRadialWQ Suena! #AnyGirlsGot de @shellmy_music https://t.co/jZOZ9W1hGk",0
"RT @CinthiaE94: @angelochoar #Madelayne me encant<f3> escuchar #SiNoEstas de @JoelyBrian hermoso tema! #LaNocheEnWQ @WQRadio_EC #PromoEcuadorJ<U+0085>",1
